"Ukazatel","IndicatorType","Druh zeleniny","DRUHZEMPLOD4","Roky","CasR","Území","Uz02","Hodnota"
"Hektarový výnos (t/ha)","5908","      - Hrách zahradní","60401","2025","2025","Olomoucký kraj","CZ071","4.4373282252"
"Hektarový výnos (t/ha)","5908","      - Hrách zahradní","60401","2025","2025","Zlínský kraj","CZ072","2.6129032258"
"Hektarový výnos (t/ha)","5908","      - Hrách zahradní","60401","2025","2025","Moravskoslezský kraj","CZ080","2.6820652174"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2009","2009","Česko","CZ","972.66"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2010","2010","Česko","CZ","1020.07"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2011","2011","Česko","CZ","993.37"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2012","2012","Česko","CZ","1034.07"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2013","2013","Česko","CZ","1177.61"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2014","2014","Česko","CZ","1103.34"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2014","2014","Hlavní město Praha","CZ010","0.11"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2014","2014","Středočeský kraj","CZ020","206.23"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2014","2014","Jihočeský kraj","CZ031","13.66"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2014","2014","Plzeňský kraj","CZ032","64.06"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2014","2014","Karlovarský kraj","CZ041","0.94"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2014","2014","Ústecký kraj","CZ042","344.52"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2014","2014","Liberecký kraj","CZ051","3.74"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2014","2014","Královéhradecký kraj","CZ052","6.48"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2014","2014","Pardubický kraj","CZ053","7.22"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2014","2014","Kraj Vysočina","CZ063","23.64"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2014","2014","Jihomoravský kraj","CZ064","54.15"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2014","2014","Olomoucký kraj","CZ071","208.7"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2014","2014","Zlínský kraj","CZ072","160.86"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2014","2014","Moravskoslezský kraj","CZ080","9.03"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2015","2015","Česko","CZ","923.49"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2015","2015","Hlavní město Praha","CZ010","0.06"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2015","2015","Středočeský kraj","CZ020","177.55"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2015","2015","Jihočeský kraj","CZ031","0.04"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2015","2015","Plzeňský kraj","CZ032","0.18"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2015","2015","Karlovarský kraj","CZ041","0"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2015","2015","Ústecký kraj","CZ042","291.08"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2015","2015","Liberecký kraj","CZ051","0.72"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2015","2015","Královéhradecký kraj","CZ052","27.55"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2015","2015","Pardubický kraj","CZ053","2.09"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2015","2015","Kraj Vysočina","CZ063","1.72"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2015","2015","Jihomoravský kraj","CZ064","99.59"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2015","2015","Olomoucký kraj","CZ071","232.77"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2015","2015","Zlínský kraj","CZ072","88.99"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2015","2015","Moravskoslezský kraj","CZ080","1.15"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2016","2016","Česko","CZ","1113.42"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2016","2016","Hlavní město Praha","CZ010","2.52"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2016","2016","Středočeský kraj","CZ020","212.68"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2016","2016","Jihočeský kraj","CZ031","6.06"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2016","2016","Plzeňský kraj","CZ032","5.33"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2016","2016","Karlovarský kraj","CZ041","0.41"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2016","2016","Ústecký kraj","CZ042","385.2"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2016","2016","Liberecký kraj","CZ051","1.37"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2016","2016","Královéhradecký kraj","CZ052","4.38"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2016","2016","Pardubický kraj","CZ053","2.25"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2016","2016","Kraj Vysočina","CZ063","6.54"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2016","2016","Jihomoravský kraj","CZ064","178.15"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2016","2016","Olomoucký kraj","CZ071","205.88"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2016","2016","Zlínský kraj","CZ072","100.56"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2016","2016","Moravskoslezský kraj","CZ080","2.09"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2017","2017","Česko","CZ","1310.51"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2017","2017","Hlavní město Praha","CZ010","1.01"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2017","2017","Středočeský kraj","CZ020","198.22"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2017","2017","Jihočeský kraj","CZ031","0.05"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2017","2017","Plzeňský kraj","CZ032","0.01"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2017","2017","Karlovarský kraj","CZ041","0"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2017","2017","Ústecký kraj","CZ042","415.82"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2017","2017","Liberecký kraj","CZ051","29.91"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2017","2017","Královéhradecký kraj","CZ052","8.92"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2017","2017","Pardubický kraj","CZ053","0.03"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2017","2017","Kraj Vysočina","CZ063","0.01"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2017","2017","Jihomoravský kraj","CZ064","376.59"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2017","2017","Olomoucký kraj","CZ071","234.65"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2017","2017","Zlínský kraj","CZ072","44.83"
"Osevní plocha k 31. květnu (ha)","5900C315Z","      - Hrách zahradní","60401","2017","2017","Moravskoslezský kraj","CZ080","0.46"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Hrách zahradní","60401","2018","2018","Česko","CZ","1367.78"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Hrách zahradní","60401","2018","2018","Hlavní město Praha","CZ010","0.51"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Hrách zahradní","60401","2018","2018","Středočeský kraj","CZ020","181.65"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Hrách zahradní","60401","2018","2018","Jihočeský kraj","CZ031","0.41"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Hrách zahradní","60401","2018","2018","Plzeňský kraj","CZ032","0.77"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Hrách zahradní","60401","2018","2018","Karlovarský kraj","CZ041","0"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Hrách zahradní","60401","2018","2018","Ústecký kraj","CZ042","355.65"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Hrách zahradní","60401","2018","2018","Liberecký kraj","CZ051","0.4"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Hrách zahradní","60401","2018","2018","Královéhradecký kraj","CZ052","7.35"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Hrách zahradní","60401","2018","2018","Pardubický kraj","CZ053","2.18"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Hrách zahradní","60401","2018","2018","Kraj Vysočina","CZ063","0.74"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Hrách zahradní","60401","2018","2018","Jihomoravský kraj","CZ064","550.27"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Hrách zahradní","60401","2018","2018","Olomoucký kraj","CZ071","210.66"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Hrách zahradní","60401","2018","2018","Zlínský kraj","CZ072","53.96"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Hrách zahradní","60401","2018","2018","Moravskoslezský kraj","CZ080","3.23"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Hrách zahradní","60401","2019","2019","Česko","CZ","1110.43"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Hrách zahradní","60401","2019","2019","Hlavní město Praha","CZ010","0"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Hrách zahradní","60401","2019","2019","Středočeský kraj","CZ020","201.84"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Hrách zahradní","60401","2019","2019","Jihočeský kraj","CZ031","0"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Hrách zahradní","60401","2019","2019","Plzeňský kraj","CZ032","0"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Hrách zahradní","60401","2019","2019","Karlovarský kraj","CZ041","0"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Hrách zahradní","60401","2019","2019","Ústecký kraj","CZ042","298.45"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Hrách zahradní","60401","2019","2019","Liberecký kraj","CZ051","0.01"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Hrách zahradní","60401","2019","2019","Královéhradecký kraj","CZ052","8.73"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Hrách zahradní","60401","2019","2019","Pardubický kraj","CZ053","0.17"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Hrách zahradní","60401","2019","2019","Kraj Vysočina","CZ063","0.03"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Hrách zahradní","60401","2019","2019","Jihomoravský kraj","CZ064","294.56"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Hrách zahradní","60401","2019","2019","Olomoucký kraj","CZ071","238.9"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Hrách zahradní","60401","2019","2019","Zlínský kraj","CZ072","66.8"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Hrách zahradní","60401","2019","2019","Moravskoslezský kraj","CZ080","0.94"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Hrách zahradní","60401","2020","2020","Česko","CZ","1393.8"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Hrách zahradní","60401","2020","2020","Hlavní město Praha","CZ010","0.03"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Hrách zahradní","60401","2020","2020","Středočeský kraj","CZ020","194.25"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Hrách zahradní","60401","2020","2020","Jihočeský kraj","CZ031","0.26"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Hrách zahradní","60401","2020","2020","Plzeňský kraj","CZ032","0.6"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Hrách zahradní","60401","2020","2020","Karlovarský kraj","CZ041","0.03"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Hrách zahradní","60401","2020","2020","Ústecký kraj","CZ042","247.04"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Hrách zahradní","60401","2020","2020","Liberecký kraj","CZ051","0.17"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Hrách zahradní","60401","2020","2020","Královéhradecký kraj","CZ052","36.82"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Hrách zahradní","60401","2020","2020","Pardubický kraj","CZ053","0.49"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Hrách zahradní","60401","2020","2020","Kraj Vysočina","CZ063","0.25"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Hrách zahradní","60401","2020","2020","Jihomoravský kraj","CZ064","614.59"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Hrách zahradní","60401","2020","2020","Olomoucký kraj","CZ071","244.06"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Hrách zahradní","60401","2020","2020","Zlínský kraj","CZ072","54.11"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Hrách zahradní","60401","2020","2020","Moravskoslezský kraj","CZ080","1.1"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Hrách zahradní","60401","2021","2021","Česko","CZ","1606.1"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Hrách zahradní","60401","2021","2021","Hlavní město Praha","CZ010","0"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Hrách zahradní","60401","2021","2021","Středočeský kraj","CZ020","339.45"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Hrách zahradní","60401","2021","2021","Jihočeský kraj","CZ031","0.08"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Hrách zahradní","60401","2021","2021","Plzeňský kraj","CZ032","0.11"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Hrách zahradní","60401","2021","2021","Karlovarský kraj","CZ041","0"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Hrách zahradní","60401","2021","2021","Ústecký kraj","CZ042","227.92"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Hrách zahradní","60401","2021","2021","Liberecký kraj","CZ051","0.03"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Hrách zahradní","60401","2021","2021","Královéhradecký kraj","CZ052","0.15"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Hrách zahradní","60401","2021","2021","Pardubický kraj","CZ053","0.08"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Hrách zahradní","60401","2021","2021","Kraj Vysočina","CZ063","0.21"
